,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,id,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,abtnum_occ_2020,abtrate_occ_2020,abtrate_res_2020,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,exposed_infdeaths,time,quarter,days_multiplier,exposure_code,births_other,pop_other
693,Florida,2021,4,7877.0,22232.0,7829.0,3544.0,11796.0,10540.0,11732.0,20305.0,17628.0,17185.0,8030.0,15980.0,12177.0,37938,180.0,1751.0,20753.0,3956937.0,744582.0,1764075.0,1211097.0,237183.0,2679701.0,1277236.0,573133.0,1193719.0,984158.0,1205927.0,1452368.0,2504569.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1264190.0,1352956.0,1339791.0,0.0,0.0,0.0,2021-07-01,2021-Q3,1.010989010989011,0.0,1751.0,237183.0
694,Florida,2021,5,8392.0,22768.0,8271.0,3953.0,12240.0,10686.0,11783.0,20836.0,18582.0,17877.0,8457.0,16332.0,12853.0,39431,180.0,1789.0,21554.0,3956937.0,744582.0,1764075.0,1211097.0,237183.0,2679701.0,1277236.0,573133.0,1193719.0,984158.0,1205927.0,1452368.0,2504569.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1264190.0,1352956.0,1339791.0,0.0,0.0,0.0,2021-09-01,2021-Q3,1.0,0.0,1789.0,237183.0
695,Florida,2021,6,7680.0,21881.0,7923.0,3885.0,11475.0,10264.0,11495.0,19894.0,17580.0,16677.0,8116.0,15407.0,12301.0,37484,180.0,1660.0,20807.0,3956937.0,744582.0,1764075.0,1211097.0,237183.0,2679701.0,1277236.0,573133.0,1193719.0,984158.0,1205927.0,1452368.0,2504569.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1264190.0,1352956.0,1339791.0,0.0,0.0,0.0,2021-11-01,2021-Q4,1.010989010989011,0.0,1660.0,237183.0
696,Florida,2022,1,7289.0,20526.0,7592.0,3798.0,10832.0,9670.0,10805.0,18967.0,16434.0,15731.0,7745.0,14306.0,11777.0,35407,181.0,1579.0,19676.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-01-01,2022-Q1,0.989010989010989,0.0,1579.0,246620.0
697,Florida,2022,2,7099.0,21052.0,7674.0,3617.0,10706.0,9638.0,11569.0,19427.0,16389.0,15385.0,7599.0,14897.0,11697.0,35825,181.0,1632.0,20440.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-03-01,2022-Q1,1.010989010989011,0.0,1632.0,246620.0
698,Florida,2022,3,7131.0,20628.0,7523.0,3563.0,10650.0,9378.0,11386.0,19136.0,16140.0,15259.0,7366.0,14578.0,11776.0,35282,181.0,1562.0,20023.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-05-01,2022-Q2,1.010989010989011,0.0,1562.0,246620.0
699,Florida,2022,4,8087.0,23424.0,8383.0,4045.0,12357.0,10732.0,12458.0,21472.0,18414.0,17360.0,8380.0,16547.0,13160.0,39894,181.0,1807.0,22534.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-07-01,2022-Q3,1.010989010989011,0.0,1807.0,246620.0
700,Florida,2022,5,7662.0,22114.0,8216.0,3886.0,11751.0,10056.0,12003.0,20557.0,17426.0,16483.0,7857.0,15545.0,12816.0,37992,181.0,1774.0,21509.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-09-01,2022-Q3,1.0,0.0,1774.0,246620.0
701,Florida,2022,6,8030.0,22541.0,8669.0,4096.0,12067.0,10389.0,12416.0,20783.0,18449.0,17348.0,8495.0,15620.0,13353.0,39240,181.0,1772.0,21892.0,4037951.0,752826.0,1794629.0,1243876.0,246620.0,2775032.0,1262919.0,571898.0,1206061.0,983580.0,1276412.0,1497433.0,2540518.0,,0.0,2.0,0.0,0.0,77400.0,19.7,18.8,1284456.0,1375684.0,1377811.0,0.0,0.0,0.0,2022-11-01,2022-Q4,1.010989010989011,0.0,1772.0,246620.0
702,Florida,2023,1,7222.0,20402.0,7711.0,3768.0,10970.0,9232.0,11088.0,18637.0,16690.0,15788.0,7551.0,14090.0,12045.0,35335,182.0,1649.0,19547.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-01-01,2023-Q1,0.989010989010989,0.0,1649.0,256208.01588377822
703,Florida,2023,2,6886.0,20428.0,7695.0,3474.0,10592.0,9045.0,11616.0,19132.0,15866.0,14924.0,6981.0,14425.0,11982.0,35009,182.0,1621.0,20085.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-03-01,2023-Q1,1.010989010989011,0.0,1621.0,256208.01588377822
704,Florida,2023,3,7082.0,20779.0,8148.0,3607.0,10999.0,9161.0,11989.0,19718.0,16279.0,14892.0,7048.0,14982.0,12234.0,36009,182.0,1745.0,21117.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-05-01,2023-Q2,1.010989010989011,0.0,1745.0,256208.01588377822
705,Florida,2023,4,7476.0,22142.0,8465.0,3935.0,11778.0,9748.0,12361.0,20792.0,17288.0,15830.0,7785.0,15616.0,12975.0,38083,182.0,1707.0,22253.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-07-01,2023-Q3,1.010989010989011,0.0,1707.0,256208.01588377822
706,Florida,2023,5,7539.0,22304.0,8549.0,3896.0,12047.0,9568.0,12632.0,20795.0,17589.0,15824.0,7645.0,15699.0,13232.0,38392,182.0,1816.0,22568.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-09-01,2023-Q3,1.0,0.0,1816.0,256208.01588377822
707,Florida,2023,6,7472.0,21745.0,8523.0,3915.0,11859.0,9468.0,12275.0,20341.0,17391.0,15496.0,7683.0,15000.0,13237.0,37740,182.0,1820.0,22244.0,4120623.67391773,761161.2774361991,1825712.1991077478,1277542.1814900045,256432.47787573308,2873754.422983758,1248762.484428093,570665.6612060377,1218530.605377815,983002.3394617531,1351016.7644840856,1543896.3055430856,2576982.989218504,,,,,,,,,1305046.8805606752,1398793.8025005986,1416909.9148456736,0.0,0.0,0.0,2023-11-01,2023-Q4,1.010989010989011,0.0,1820.0,256208.01588377822
732,Georgia,2016,1,6544.0,11447.0,3040.0,3276.0,6183.0,5320.0,6016.0,11332.0,9699.0,10268.0,7302.0,9306.0,2886.0,21031,183.0,1537.0,10763.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-01-01,2016-Q1,1.0,0.0,1537.0,147758.0
733,Georgia,2016,2,6012.0,11535.0,3242.0,2922.0,5914.0,5331.0,6433.0,11806.0,8983.0,9538.0,6782.0,9661.0,2878.0,20789,183.0,1468.0,11251.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-03-01,2016-Q1,1.010989010989011,0.0,1468.0,147758.0
734,Georgia,2016,3,6113.0,11951.0,3252.0,2899.0,6373.0,5379.0,6480.0,11983.0,9333.0,9844.0,7127.0,9658.0,2915.0,21316,183.0,1616.0,11472.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-05-01,2016-Q2,1.010989010989011,0.0,1616.0,147758.0
735,Georgia,2016,4,6775.0,12475.0,3420.0,3318.0,6681.0,6011.0,6428.0,12363.0,10307.0,10375.0,7860.0,10006.0,3180.0,22670,183.0,1624.0,12295.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-07-01,2016-Q3,1.010989010989011,0.0,1624.0,147758.0
736,Georgia,2016,5,6383.0,12170.0,3460.0,3111.0,6498.0,5749.0,6499.0,12213.0,9800.0,9970.0,7470.0,9732.0,3082.0,22013,183.0,1729.0,12043.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-09-01,2016-Q3,1.0,0.0,1729.0,147758.0
737,Georgia,2016,6,6579.0,11971.0,3309.0,3087.0,6575.0,5814.0,6208.0,11740.0,10119.0,10378.0,7706.0,9490.0,2971.0,21859,183.0,1692.0,11481.0,2129471.0,748917.0,1015544.0,217252.0,147758.0,1194845.0,934626.0,390523.0,591208.0,573524.0,574216.0,826965.0,1302506.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,704887.0,721018.0,703566.0,0.0,0.0,0.0,2016-11-01,2016-Q4,1.010989010989011,0.0,1692.0,147758.0
738,Georgia,2017,1,6139.0,11266.0,3199.0,2798.0,6227.0,5546.0,5881.0,11156.0,9445.0,9744.0,7222.0,8968.0,2852.0,20604,184.0,1562.0,10860.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-01-01,2017-Q1,0.989010989010989,0.0,1562.0,152330.0
739,Georgia,2017,2,5828.0,11368.0,3125.0,2633.0,6123.0,5121.0,6347.0,11337.0,8980.0,9313.0,6858.0,9057.0,2820.0,20321,184.0,1586.0,11008.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-03-01,2017-Q1,1.010989010989011,0.0,1586.0,152330.0
740,Georgia,2017,3,6023.0,11848.0,3376.0,2666.0,6466.0,5274.0,6704.0,11934.0,9313.0,9627.0,7202.0,9432.0,2926.0,21247,184.0,1687.0,11620.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-05-01,2017-Q2,1.010989010989011,0.0,1687.0,152330.0
741,Georgia,2017,4,6669.0,12947.0,3625.0,3091.0,7088.0,6018.0,6883.0,12678.0,10561.0,10663.0,7959.0,10216.0,3351.0,23241,184.0,1715.0,12578.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-07-01,2017-Q3,1.010989010989011,0.0,1715.0,152330.0
742,Georgia,2017,5,6195.0,12387.0,3446.0,2924.0,6777.0,5630.0,6586.0,12226.0,9801.0,9963.0,7532.0,9895.0,2996.0,22028,184.0,1605.0,12065.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-09-01,2017-Q3,1.0,0.0,1605.0,152330.0
743,Georgia,2017,6,6123.0,11826.0,3497.0,2809.0,6658.0,5572.0,6239.0,11626.0,9815.0,9976.0,7530.0,9298.0,2945.0,21446,184.0,1673.0,11470.0,2143757.0,757074.0,1011910.0,222443.0,152330.0,1211985.0,931772.0,373224.0,621133.0,559253.0,590147.0,819637.0,1324120.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,706207.0,732037.0,705513.0,0.0,0.0,0.0,2017-11-01,2017-Q4,1.010989010989011,0.0,1673.0,152330.0
744,Georgia,2018,1,5889.0,11018.0,3264.0,2624.0,6540.0,5066.0,5810.0,10818.0,9352.0,9607.0,7227.0,8774.0,2715.0,20171,185.0,1455.0,10564.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-01-01,2018-Q1,0.989010989010989,0.0,1455.0,156288.0
745,Georgia,2018,2,5507.0,11275.0,3324.0,2453.0,6245.0,5125.0,6183.0,11144.0,8960.0,9386.0,6882.0,8969.0,2710.0,20106,185.0,1545.0,10720.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-03-01,2018-Q1,1.010989010989011,0.0,1545.0,156288.0
746,Georgia,2018,3,5594.0,11737.0,3480.0,2524.0,6445.0,5350.0,6396.0,11596.0,9213.0,9705.0,7133.0,9301.0,2822.0,20811,185.0,1555.0,11106.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-05-01,2018-Q2,1.010989010989011,0.0,1555.0,156288.0
747,Georgia,2018,4,6158.0,12665.0,3565.0,2897.0,7004.0,5819.0,6592.0,12266.0,10117.0,10378.0,7713.0,9986.0,3132.0,22388,185.0,1557.0,12010.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-07-01,2018-Q3,1.010989010989011,0.0,1557.0,156288.0
748,Georgia,2018,5,5959.0,11943.0,3490.0,2702.0,6734.0,5522.0,6355.0,11897.0,9493.0,9765.0,7196.0,9520.0,3079.0,21392,185.0,1597.0,11627.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-09-01,2018-Q3,1.0,0.0,1597.0,156288.0
749,Georgia,2018,6,5877.0,11706.0,3371.0,2655.0,6729.0,5435.0,6048.0,11275.0,9677.0,9854.0,7427.0,9027.0,2925.0,20954,185.0,1575.0,11100.0,2158961.0,764805.0,1009942.0,227926.0,156288.0,1263213.0,895748.0,368824.0,617632.0,563751.0,608754.0,801944.0,1357017.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,708217.0,740917.0,709827.0,0.0,0.0,0.0,2018-11-01,2018-Q4,1.010989010989011,0.0,1575.0,156288.0
750,Georgia,2019,1,5527.0,11338.0,3399.0,2523.0,6418.0,5225.0,5991.0,10792.0,9470.0,9582.0,7203.0,8740.0,2764.0,20264,186.0,1557.0,10682.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-01-01,2019-Q1,0.989010989010989,0.0,1557.0,160839.0
751,Georgia,2019,2,5501.0,11283.0,3266.0,2454.0,6182.0,5210.0,6130.0,11042.0,9006.0,9148.0,6795.0,8830.0,2879.0,20050,186.0,1546.0,10902.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-03-01,2019-Q1,1.010989010989011,0.0,1546.0,160839.0
752,Georgia,2019,3,5530.0,11442.0,3388.0,2432.0,6405.0,5206.0,6223.0,11328.0,9029.0,9341.0,6925.0,8956.0,3017.0,20360,186.0,1462.0,11019.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-05-01,2019-Q2,1.010989010989011,0.0,1462.0,160839.0
753,Georgia,2019,4,6276.0,12792.0,3628.0,2833.0,7233.0,5854.0,6687.0,12339.0,10355.0,10396.0,7842.0,9943.0,3344.0,22696,186.0,1567.0,12300.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-07-01,2019-Q3,1.010989010989011,0.0,1567.0,160839.0
754,Georgia,2019,5,5901.0,12329.0,3646.0,2793.0,6838.0,5554.0,6571.0,11925.0,9950.0,10113.0,7389.0,9566.0,3266.0,21876,186.0,1655.0,11763.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-09-01,2019-Q3,1.0,0.0,1655.0,160839.0
755,Georgia,2019,6,5745.0,11471.0,3538.0,2725.0,6452.0,5461.0,5906.0,11049.0,9700.0,9826.0,7391.0,8712.0,3088.0,20754,186.0,1563.0,10928.0,2180019.0,774303.0,1011671.0,233206.0,160839.0,1319677.0,860342.0,363931.0,619168.0,557794.0,639126.0,826341.0,1353678.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,713244.0,751630.0,715145.0,0.0,0.0,0.0,2019-11-01,2019-Q4,1.010989010989011,0.0,1563.0,160839.0
756,Georgia,2020,1,5490.0,11242.0,3360.0,2585.0,6390.0,5370.0,5643.0,10761.0,9327.0,9628.0,7092.0,8527.0,2988.0,20092,187.0,1485.0,10464.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-01-01,2020-Q1,1.0,0.0,1485.0,164402.0
757,Georgia,2020,2,5261.0,11156.0,3278.0,2379.0,6331.0,4932.0,5977.0,10707.0,8986.0,9246.0,6745.0,8687.0,2833.0,19695,187.0,1430.0,10449.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-03-01,2020-Q1,1.010989010989011,0.0,1430.0,164402.0
758,Georgia,2020,3,5245.0,11460.0,3365.0,2307.0,6498.0,4929.0,6261.0,10811.0,9256.0,9406.0,6929.0,8638.0,3018.0,20070,187.0,1485.0,10664.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-05-01,2020-Q2,1.010989010989011,0.0,1485.0,164402.0
759,Georgia,2020,4,5750.0,12204.0,3686.0,2483.0,7231.0,5314.0,6568.0,11584.0,10055.0,10240.0,7473.0,9270.0,3249.0,21640,187.0,1648.0,11400.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-07-01,2020-Q3,1.010989010989011,0.0,1648.0,164402.0
760,Georgia,2020,5,5561.0,11673.0,3525.0,2381.0,6839.0,5126.0,6368.0,11237.0,9521.0,9669.0,7034.0,8994.0,3224.0,20759,187.0,1507.0,11090.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-09-01,2020-Q3,1.0,0.0,1507.0,164402.0
761,Georgia,2020,6,5288.0,11215.0,3343.0,2450.0,6329.0,4930.0,6075.0,10478.0,9362.0,9393.0,6930.0,8497.0,3042.0,19846,187.0,1377.0,10453.0,2199039.0,783644.0,1010146.0,240847.0,164402.0,1334354.0,864685.0,357751.0,632454.0,546935.0,661898.0,827107.0,1371932.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,734000.0,744829.0,720210.0,0.0,0.0,0.0,2020-11-01,2020-Q4,1.010989010989011,0.0,1377.0,164402.0
762,Georgia,2021,1,4966.0,10600.0,3115.0,2176.0,6093.0,4561.0,5791.0,9806.0,8873.0,8954.0,6503.0,8028.0,2829.0,18681,188.0,1321.0,9727.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-01-01,2021-Q1,0.989010989010989,0.0,1321.0,168177.0
763,Georgia,2021,2,5019.0,11451.0,3445.0,2184.0,6341.0,4773.0,6568.0,10906.0,9008.0,9061.0,6506.0,8849.0,3084.0,19915,188.0,1476.0,10854.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-03-01,2021-Q1,1.010989010989011,0.0,1476.0,168177.0
764,Georgia,2021,3,5083.0,11548.0,3527.0,2183.0,6506.0,4812.0,6622.0,10989.0,9166.0,9095.0,6811.0,8686.0,3162.0,20158,188.0,1499.0,11063.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-05-01,2021-Q2,1.010989010989011,0.0,1499.0,168177.0
765,Georgia,2021,4,5695.0,12605.0,3816.0,2429.0,7200.0,5459.0,6964.0,11994.0,10122.0,10186.0,7438.0,9557.0,3514.0,22116,188.0,1607.0,11930.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-07-01,2021-Q3,1.010989010989011,0.0,1607.0,168177.0
766,Georgia,2021,5,5572.0,12347.0,3889.0,2443.0,7137.0,5320.0,6850.0,11831.0,9975.0,10068.0,7380.0,9455.0,3424.0,21808,188.0,1549.0,11740.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-09-01,2021-Q3,1.0,0.0,1549.0,168177.0
767,Georgia,2021,6,5239.0,11986.0,3812.0,2306.0,6988.0,5022.0,6661.0,11308.0,9729.0,9613.0,7101.0,8992.0,3395.0,21037,188.0,1549.0,11424.0,2217959.0,790227.0,1011724.0,247831.0,168177.0,1349025.0,868934.0,351394.0,645848.0,535781.0,684936.0,827724.0,1390235.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,738696.0,750578.0,728685.0,0.0,0.0,0.0,2021-11-01,2021-Q4,1.010989010989011,0.0,1549.0,168177.0
768,Georgia,2022,1,5056.0,11450.0,3419.0,2204.0,6531.0,4869.0,6242.0,10743.0,9181.0,9253.0,6773.0,8448.0,3261.0,19925,189.0,1443.0,10672.0,2251070.0,805097.0,1013817.0,257172.0,174984.0,1421867.0,829203.0,359077.0,648391.0,546045.0,697557.0,849149.0,1401921.0,,1.0,2.0,1.0,,41620.0,18.9,16.6,749980.0,761167.0,739923.0,0.0,0.0,0.0,2022-01-01,2022-Q1,0.989010989010989,0.0,1443.0,174984.0
